,hour,weekday,dayOfMonth,month,year,total minutes of parking,temperature,cloud_cover,pressure,windspeed,precipitation,felt_temperature,is_holiday
4519,7,0,29,10,2018,2113.116666666667,13.0,34.0,987.0,7.0,0.0,13.0,0
4520,8,0,29,10,2018,2977.2500000000005,13.0,34.0,987.0,0.0,0.0,13.0,0
4521,9,0,29,10,2018,3011.1,17.0,34.0,988.0,6.0,0.0,17.0,0
4522,10,0,29,10,2018,3060.0,19.0,34.0,988.0,7.0,0.0,19.0,0
4523,11,0,29,10,2018,3001.116666666667,22.0,21.0,988.0,7.0,0.0,22.0,0
4524,12,0,29,10,2018,2935.9500000000003,24.0,34.0,987.0,9.0,0.0,24.0,0
4525,13,0,29,10,2018,3051.7333333333336,25.0,34.0,986.0,13.0,0.0,26.0,0
4526,14,0,29,10,2018,2962.4,26.0,34.0,985.0,11.0,0.0,26.0,0
4527,15,0,29,10,2018,2869.95,26.0,34.0,985.0,13.0,0.0,26.0,0
4528,16,0,29,10,2018,2156.7,24.0,21.0,985.0,17.0,0.0,24.0,0
4529,17,0,29,10,2018,966.0666666666667,23.0,21.0,985.0,13.0,0.0,23.0,0
4530,18,0,29,10,2018,434.45000000000005,21.0,21.0,985.0,13.0,0.0,21.0,0
4531,19,0,29,10,2018,327.7333333333333,19.0,21.0,985.0,7.0,0.0,19.0,0
4532,20,0,29,10,2018,97.86666666666667,19.0,21.0,985.0,7.0,0.0,19.0,0
4533,21,0,29,10,2018,56.55,19.0,33.0,986.0,0.0,0.0,19.0,0
4534,22,0,29,10,2018,0.0,18.0,33.0,985.0,7.0,0.0,18.0,0
4535,23,0,29,10,2018,0.0,18.0,29.0,985.0,7.0,0.0,18.0,0
4536,0,1,30,10,2018,109.03333333333333,17.0,27.0,985.0,9.0,0.0,17.0,0
4537,1,1,30,10,2018,100.71666666666667,16.0,27.0,985.0,11.0,0.0,16.0,0
4538,2,1,30,10,2018,60.0,16.0,20.0,985.0,9.0,0.0,16.0,0
4539,3,1,30,10,2018,60.0,16.0,26.0,984.0,7.0,0.0,16.0,0
4540,4,1,30,10,2018,60.0,15.0,26.0,984.0,9.0,0.0,15.0,0
4541,5,1,30,10,2018,94.91666666666667,15.0,26.0,984.0,11.0,0.0,15.0,0
4542,6,1,30,10,2018,560.9333333333334,15.0,26.0,984.0,11.0,0.0,15.0,0
4543,7,1,30,10,2018,1523.6166666666668,14.0,34.0,985.0,9.0,0.0,14.0,0
4544,8,1,30,10,2018,2675.666666666667,14.0,30.0,985.0,6.0,0.0,14.0,0
4545,9,1,30,10,2018,3010.15,15.0,28.0,986.0,0.0,0.0,15.0,0
4546,10,1,30,10,2018,3110.383333333333,17.0,34.0,986.0,6.0,0.0,17.0,0
4547,11,1,30,10,2018,3068.683333333333,18.0,34.0,986.0,7.0,0.0,18.0,0
4548,12,1,30,10,2018,3013.7,20.0,34.0,986.0,11.0,0.0,20.0,0
4549,13,1,30,10,2018,3115.983333333333,22.0,34.0,985.0,9.0,0.0,22.0,0
4550,14,1,30,10,2018,3106.6,23.0,34.0,984.0,15.0,0.0,23.0,0
4551,15,1,30,10,2018,2668.7833333333338,23.0,34.0,983.0,11.0,0.0,23.0,0
4552,16,1,30,10,2018,2261.0833333333335,23.0,34.0,983.0,17.0,0.0,23.0,0
4553,17,1,30,10,2018,1406.4,21.0,34.0,983.0,15.0,0.0,21.0,0
4554,18,1,30,10,2018,545.65,20.0,30.0,984.0,13.0,0.0,20.0,0
4555,19,1,30,10,2018,269.06666666666666,19.0,33.0,984.0,7.0,0.0,19.0,0
4556,20,1,30,10,2018,102.68333333333334,18.0,33.0,984.0,7.0,0.0,18.0,0
4557,21,1,30,10,2018,60.0,18.0,33.0,985.0,0.0,0.0,18.0,0
4558,22,1,30,10,2018,60.0,17.0,33.0,985.0,0.0,0.0,17.0,0
4559,23,1,30,10,2018,18.033333333333335,17.0,21.0,986.0,0.0,0.0,17.0,0
4560,0,2,31,10,2018,0.0,15.0,33.0,986.0,0.0,0.0,15.0,0
4561,1,2,31,10,2018,0.0,14.0,33.0,986.0,6.0,0.0,14.0,0
4562,2,2,31,10,2018,0.0,14.0,33.0,987.0,0.0,0.0,14.0,0
4563,3,2,31,10,2018,0.0,14.0,33.0,987.0,0.0,0.0,14.0,0
4564,4,2,31,10,2018,1.0833333333333333,13.0,33.0,987.0,0.0,0.0,13.0,0
4565,5,2,31,10,2018,121.66666666666667,12.0,33.0,987.0,6.0,0.0,12.0,0
4566,6,2,31,10,2018,670.6666666666667,13.0,33.0,988.0,0.0,0.0,13.0,0
4567,7,2,31,10,2018,1924.0166666666667,12.0,34.0,988.0,0.0,0.0,12.0,0
4568,8,2,31,10,2018,2945.366666666667,13.0,34.0,989.0,0.0,0.0,13.0,0
4569,9,2,31,10,2018,2999.6833333333334,16.0,21.0,990.0,0.0,0.0,16.0,0
4570,10,2,31,10,2018,2997.5666666666666,19.0,34.0,990.0,6.0,0.0,19.0,0
4571,11,2,31,10,2018,3000.0,22.0,34.0,990.0,7.0,0.0,22.0,0
4572,12,2,31,10,2018,2996.483333333333,24.0,34.0,989.0,7.0,0.0,24.0,0
4573,13,2,31,10,2018,3052.2833333333333,26.0,34.0,989.0,11.0,0.0,25.0,0
4574,14,2,31,10,2018,2962.2333333333336,26.0,34.0,988.0,15.0,0.0,26.0,0
4575,15,2,31,10,2018,2697.0666666666666,26.0,34.0,987.0,19.0,0.0,25.0,0
4576,16,2,31,10,2018,2000.6333333333334,25.0,34.0,987.0,17.0,0.0,25.0,0
4577,17,2,31,10,2018,928.8333333333334,24.0,34.0,988.0,13.0,0.0,24.0,0
4578,18,2,31,10,2018,204.85,22.0,30.0,988.0,9.0,0.0,22.0,0
4579,19,2,31,10,2018,70.16666666666667,22.0,29.0,988.0,0.0,0.0,22.0,0
4580,20,2,31,10,2018,60.0,20.0,33.0,988.0,0.0,0.0,20.0,0
4581,21,2,31,10,2018,60.0,19.0,33.0,988.0,7.0,0.0,19.0,0
4582,22,2,31,10,2018,40.733333333333334,17.0,33.0,989.0,6.0,0.0,17.0,0
4583,23,2,31,10,2018,0.0,16.0,33.0,989.0,6.0,0.0,16.0,0
4584,0,3,1,11,2018,0.0,16.0,33.0,989.0,0.0,0.0,16.0,0
4585,1,3,1,11,2018,0.0,14.0,33.0,989.0,6.0,0.0,14.0,0
4586,2,3,1,11,2018,0.0,15.0,33.0,989.0,0.0,0.0,15.0,0
4587,3,3,1,11,2018,0.0,14.0,33.0,988.0,0.0,0.0,14.0,0
4588,4,3,1,11,2018,0.0,13.0,29.0,988.0,6.0,0.0,13.0,0
4589,5,3,1,11,2018,112.50000000000001,13.0,33.0,989.0,6.0,0.0,13.0,0
4590,6,3,1,11,2018,695.3499999999999,13.0,33.0,989.0,0.0,0.0,13.0,0
4591,7,3,1,11,2018,1686.8999999999999,13.0,34.0,989.0,9.0,0.0,13.0,0
4592,8,3,1,11,2018,2792.7499999999995,13.0,34.0,990.0,6.0,0.0,13.0,0
4593,9,3,1,11,2018,3000.0,17.0,34.0,990.0,0.0,0.0,17.0,0
4594,10,3,1,11,2018,2983.9666666666667,21.0,34.0,991.0,0.0,0.0,21.0,0
4595,11,3,1,11,2018,2921.05,23.0,34.0,990.0,0.0,0.0,23.0,0
4596,12,3,1,11,2018,2982.083333333333,25.0,34.0,990.0,7.0,0.0,24.0,0
4597,13,3,1,11,2018,3067.383333333333,27.0,34.0,989.0,7.0,0.0,26.0,0
4598,14,3,1,11,2018,3019.316666666667,27.0,34.0,988.0,9.0,0.0,26.0,0
4599,15,3,1,11,2018,2773.683333333334,27.0,34.0,988.0,13.0,0.0,26.0,0
4600,16,3,1,11,2018,2214.15,27.0,34.0,988.0,13.0,0.0,26.0,0
4601,17,3,1,11,2018,1209.7166666666665,26.0,34.0,988.0,9.0,0.0,25.0,0
4602,18,3,1,11,2018,457.8500000000001,24.0,34.0,988.0,0.0,0.0,24.0,0
4603,19,3,1,11,2018,122.4,22.0,27.0,989.0,0.0,0.0,22.0,0
4604,20,3,1,11,2018,60.0,22.0,33.0,989.0,9.0,0.0,22.0,0
4605,21,3,1,11,2018,60.0,21.0,33.0,990.0,6.0,0.0,21.0,0
4606,22,3,1,11,2018,60.0,19.0,33.0,990.0,0.0,0.0,19.0,0
4607,23,3,1,11,2018,60.0,19.0,33.0,990.0,0.0,0.0,19.0,0
4608,0,4,2,11,2018,47.416666666666664,18.0,33.0,990.0,0.0,0.0,18.0,0
4609,1,4,2,11,2018,0.0,18.0,29.0,991.0,0.0,0.0,18.0,0
4610,2,4,2,11,2018,0.0,17.0,33.0,990.0,7.0,0.0,17.0,0
4611,3,4,2,11,2018,0.0,17.0,33.0,990.0,0.0,0.0,17.0,0
4612,4,4,2,11,2018,0.0,16.0,33.0,990.0,9.0,0.0,16.0,0
4613,5,4,2,11,2018,38.35,15.0,33.0,990.0,0.0,0.0,15.0,0
4614,6,4,2,11,2018,719.9833333333332,14.0,33.0,990.0,11.0,0.0,14.0,0
4615,7,4,2,11,2018,1812.1333333333332,14.0,34.0,990.0,9.0,0.0,14.0,0
4616,8,4,2,11,2018,2881.0499999999997,15.0,34.0,991.0,0.0,0.0,15.0,0
4617,9,4,2,11,2018,3060.0,19.0,34.0,991.0,6.0,0.0,19.0,0
4618,10,4,2,11,2018,3040.25,24.0,34.0,991.0,7.0,0.0,24.0,0
4619,11,4,2,11,2018,2949.5,27.0,34.0,991.0,0.0,0.0,26.0,0
4620,12,4,2,11,2018,2925.666666666667,29.0,34.0,990.0,0.0,0.0,27.0,0
4621,13,4,2,11,2018,3019.1499999999996,30.0,34.0,989.0,13.0,0.0,28.0,0
4622,14,4,2,11,2018,2699.233333333333,30.0,34.0,988.0,13.0,0.0,28.0,0
4623,15,4,2,11,2018,2153.75,30.0,34.0,987.0,17.0,0.0,28.0,0
4624,16,4,2,11,2018,1349.8,29.0,34.0,987.0,19.0,0.0,27.0,0
4625,17,4,2,11,2018,655.6166666666667,28.0,34.0,987.0,13.0,0.0,27.0,0
4626,18,4,2,11,2018,398.73333333333335,27.0,30.0,987.0,11.0,0.0,26.0,0
4627,19,4,2,11,2018,281.06666666666666,24.0,29.0,987.0,0.0,0.0,24.0,0
4628,20,4,2,11,2018,163.25,23.0,29.0,987.0,6.0,0.0,23.0,0
4629,21,4,2,11,2018,60.0,22.0,33.0,987.0,6.0,0.0,22.0,0
4630,22,4,2,11,2018,60.0,22.0,33.0,987.0,7.0,0.0,22.0,0
4631,23,4,2,11,2018,37.86666666666667,21.0,29.0,987.0,6.0,0.0,21.0,0
4632,0,5,3,11,2018,0.0,19.0,33.0,987.0,0.0,0.0,19.0,0
4633,1,5,3,11,2018,0.0,19.0,33.0,987.0,0.0,0.0,19.0,0
4634,2,5,3,11,2018,0.0,17.0,29.0,987.0,6.0,0.0,17.0,0
4635,3,5,3,11,2018,0.0,16.0,33.0,986.0,0.0,0.0,16.0,0
4636,4,5,3,11,2018,0.0,16.0,33.0,986.0,6.0,0.0,16.0,0
4637,5,5,3,11,2018,11.45,16.0,33.0,986.0,6.0,0.0,16.0,0
4638,6,5,3,11,2018,60.0,16.0,33.0,986.0,0.0,0.0,16.0,0
4639,7,5,3,11,2018,64.16666666666667,14.0,34.0,986.0,6.0,0.0,14.0,0
4640,8,5,3,11,2018,120.0,14.0,34.0,987.0,6.0,0.0,14.0,0
4641,9,5,3,11,2018,120.0,21.0,34.0,988.0,0.0,0.0,21.0,0
4642,10,5,3,11,2018,120.0,24.0,34.0,988.0,6.0,0.0,24.0,0
4643,11,5,3,11,2018,120.0,26.0,34.0,988.0,7.0,0.0,26.0,0
4644,12,5,3,11,2018,45.88333333333333,28.0,34.0,988.0,7.0,0.0,26.0,0
4645,13,5,3,11,2018,7.65,29.0,34.0,987.0,9.0,0.0,27.0,0
4646,14,5,3,11,2018,60.0,30.0,34.0,986.0,6.0,0.0,28.0,0
4647,15,5,3,11,2018,60.0,30.0,34.0,985.0,15.0,0.0,28.0,0
4648,16,5,3,11,2018,0.23333333333333334,29.0,34.0,985.0,15.0,0.0,27.0,0
4649,17,5,3,11,2018,0.0,28.0,34.0,985.0,11.0,0.0,27.0,0
4650,18,5,3,11,2018,0.0,27.0,26.0,985.0,9.0,0.0,26.0,0
4651,19,5,3,11,2018,0.0,26.0,33.0,985.0,7.0,0.0,26.0,0
4652,20,5,3,11,2018,0.0,23.0,33.0,986.0,0.0,0.0,23.0,0
4653,21,5,3,11,2018,0.0,23.0,33.0,986.0,0.0,0.0,23.0,0
4654,22,5,3,11,2018,0.0,21.0,33.0,987.0,0.0,0.0,21.0,0
4655,23,5,3,11,2018,0.0,19.0,33.0,987.0,7.0,0.0,19.0,0
4656,0,6,4,11,2018,0.0,19.0,33.0,986.0,0.0,0.0,19.0,0
4657,1,6,4,11,2018,0.0,18.0,29.0,986.0,0.0,0.0,18.0,0
4658,1,6,4,11,2018,0.0,17.0,33.0,986.0,0.0,0.0,17.0,0
4659,2,6,4,11,2018,0.0,17.0,33.0,986.0,0.0,0.0,17.0,0
4660,3,6,4,11,2018,0.0,17.0,33.0,986.0,6.0,0.0,17.0,0
4661,4,6,4,11,2018,0.0,16.0,29.0,986.0,6.0,0.0,16.0,0
4662,5,6,4,11,2018,0.0,17.0,33.0,986.0,6.0,0.0,17.0,0
4663,6,6,4,11,2018,0.0,16.0,34.0,986.0,6.0,0.0,16.0,0
4664,7,6,4,11,2018,0.0,16.0,34.0,987.0,0.0,0.0,16.0,0
4665,8,6,4,11,2018,0.0,18.0,34.0,987.0,0.0,0.0,18.0,0
4666,9,6,4,11,2018,0.0,21.0,34.0,988.0,6.0,0.0,21.0,0
4667,10,6,4,11,2018,20.583333333333332,23.0,34.0,987.0,0.0,0.0,23.0,0
4668,11,6,4,11,2018,59.75,26.0,34.0,987.0,7.0,0.0,26.0,0
4669,12,6,4,11,2018,60.0,28.0,34.0,986.0,7.0,0.0,26.0,0
4670,13,6,4,11,2018,60.0,29.0,34.0,985.0,15.0,0.0,27.0,0
4671,14,6,4,11,2018,35.266666666666666,28.0,34.0,984.0,17.0,0.0,27.0,0
4672,15,6,4,11,2018,0.0,28.0,34.0,984.0,15.0,0.0,27.0,0
4673,16,6,4,11,2018,0.0,26.0,34.0,984.0,17.0,0.0,26.0,0
4674,17,6,4,11,2018,0.0,24.0,26.0,984.0,13.0,0.0,24.0,0
4675,18,6,4,11,2018,0.0,22.0,33.0,984.0,9.0,0.0,22.0,0
4676,19,6,4,11,2018,0.0,22.0,33.0,985.0,13.0,0.0,22.0,0
4677,20,6,4,11,2018,0.0,19.0,33.0,985.0,9.0,0.0,19.0,0
4678,21,6,4,11,2018,0.0,18.0,33.0,985.0,7.0,0.0,18.0,0
4679,22,6,4,11,2018,0.0,18.0,33.0,985.0,9.0,0.0,18.0,0
4680,23,6,4,11,2018,0.0,17.0,29.0,985.0,7.0,0.0,17.0,0
4681,0,0,5,11,2018,0.0,17.0,33.0,985.0,7.0,0.0,17.0,0
4682,1,0,5,11,2018,0.0,16.0,21.0,985.0,6.0,0.0,16.0,0
4683,2,0,5,11,2018,0.0,16.0,21.0,984.0,0.0,0.0,16.0,0
4684,3,0,5,11,2018,0.0,14.0,27.0,984.0,6.0,0.0,14.0,0
4685,4,0,5,11,2018,0.0,13.0,27.0,984.0,0.0,0.0,13.0,0
4686,5,0,5,11,2018,136.36666666666667,13.0,29.0,984.0,0.0,0.0,13.0,0
4687,6,0,5,11,2018,892.3666666666667,12.0,20.0,984.0,0.0,0.0,12.0,0
4688,7,0,5,11,2018,2241.7833333333333,12.0,20.0,984.0,0.0,0.0,12.0,0
4689,8,0,5,11,2018,2999.916666666667,14.0,34.0,984.0,0.0,0.0,14.0,0
4690,9,0,5,11,2018,3000.0,17.0,34.0,985.0,6.0,0.0,17.0,0
4691,10,0,5,11,2018,2987.9,19.0,34.0,984.0,9.0,0.0,19.0,0
4692,11,0,5,11,2018,2882.366666666667,22.0,34.0,984.0,9.0,0.0,22.0,0
4693,12,0,5,11,2018,2974.7,23.0,34.0,983.0,15.0,0.0,23.0,0
4694,13,0,5,11,2018,2891.266666666667,24.0,34.0,982.0,15.0,0.0,24.0,0
4695,14,0,5,11,2018,2927.8,25.0,34.0,982.0,19.0,0.0,26.0,0
4696,15,0,5,11,2018,2788.2666666666664,24.0,34.0,982.0,17.0,0.0,24.0,0
4697,16,0,5,11,2018,2211.7000000000003,22.0,34.0,982.0,15.0,0.0,22.0,0
4698,17,0,5,11,2018,1160.3833333333334,21.0,30.0,982.0,13.0,0.0,21.0,0
4699,18,0,5,11,2018,283.81666666666666,19.0,33.0,983.0,9.0,0.0,19.0,0
4700,19,0,5,11,2018,110.86666666666667,18.0,33.0,983.0,9.0,0.0,18.0,0
4701,20,0,5,11,2018,27.6,17.0,33.0,984.0,7.0,0.0,17.0,0
4702,21,0,5,11,2018,0.0,17.0,27.0,984.0,7.0,0.0,17.0,0
4703,22,0,5,11,2018,19.8,17.0,26.0,984.0,7.0,0.0,17.0,0
4704,23,0,5,11,2018,60.0,17.0,26.0,984.0,6.0,0.0,17.0,0
4705,0,1,6,11,2018,60.0,17.0,26.0,984.0,6.0,0.0,17.0,0
4706,1,1,6,11,2018,34.18333333333333,16.0,33.0,984.0,6.0,0.0,16.0,0
4707,2,1,6,11,2018,0.0,16.0,26.0,984.0,9.0,0.0,16.0,0
4708,3,1,6,11,2018,0.0,16.0,26.0,985.0,7.0,0.0,16.0,0
4709,4,1,6,11,2018,0.0,16.0,26.0,985.0,9.0,0.0,16.0,0
4710,5,1,6,11,2018,185.91666666666669,16.0,26.0,985.0,7.0,0.0,16.0,0
4711,6,1,6,11,2018,877.6333333333333,17.0,26.0,985.0,6.0,0.0,17.0,0
4712,7,1,6,11,2018,1906.3499999999997,17.0,26.0,986.0,6.0,0.0,17.0,0
4713,8,1,6,11,2018,3088.2999999999997,17.0,26.0,986.0,7.0,0.0,17.0,0
4714,9,1,6,11,2018,3120.0,18.0,30.0,986.0,0.0,0.0,18.0,0
4715,10,1,6,11,2018,3117.9333333333334,19.0,34.0,986.0,7.0,0.0,19.0,0
4716,11,1,6,11,2018,3055.083333333333,20.0,34.0,986.0,6.0,0.0,20.0,0
4717,12,1,6,11,2018,3048.85,22.0,34.0,985.0,7.0,0.0,22.0,0
4718,13,1,6,11,2018,3098.6166666666663,24.0,34.0,984.0,7.0,0.0,24.0,0
4719,14,1,6,11,2018,2991.8166666666666,23.0,34.0,984.0,13.0,0.0,23.0,0
4720,15,1,6,11,2018,2609.5666666666666,23.0,34.0,984.0,15.0,0.0,23.0,0
4721,16,1,6,11,2018,2025.9499999999998,22.0,34.0,984.0,15.0,0.0,22.0,0
4722,17,1,6,11,2018,678.3666666666668,19.0,30.0,985.0,11.0,0.0,19.0,0
4723,18,1,6,11,2018,97.81666666666666,18.0,33.0,985.0,9.0,0.0,18.0,0
4724,19,1,6,11,2018,121.05,17.0,33.0,986.0,7.0,0.0,17.0,0
4725,20,1,6,11,2018,60.0,17.0,33.0,986.0,6.0,0.0,17.0,0
4726,21,1,6,11,2018,73.6,17.0,33.0,986.0,9.0,0.0,17.0,0
4727,22,1,6,11,2018,111.48333333333333,17.0,33.0,987.0,7.0,0.0,17.0,0
4728,23,1,6,11,2018,60.0,16.0,33.0,987.0,0.0,0.0,16.0,0
4729,0,2,7,11,2018,46.3,15.0,33.0,987.0,0.0,0.0,15.0,0
4730,1,2,7,11,2018,0.0,14.0,33.0,987.0,0.0,0.0,14.0,0
4731,2,2,7,11,2018,0.0,14.0,27.0,987.0,0.0,0.0,14.0,0
4732,3,2,7,11,2018,0.0,14.0,26.0,987.0,0.0,0.0,14.0,0
4733,4,2,7,11,2018,0.0,15.0,26.0,986.0,0.0,0.0,15.0,0
4734,5,2,7,11,2018,68.05,15.0,26.0,987.0,0.0,0.0,15.0,0
4735,6,2,7,11,2018,879.0833333333334,15.0,21.0,987.0,7.0,0.0,15.0,0
4736,7,2,7,11,2018,2177.3500000000004,14.0,26.0,987.0,6.0,0.0,14.0,0
4737,8,2,7,11,2018,2932.85,15.0,26.0,988.0,9.0,0.0,15.0,0
4738,9,2,7,11,2018,2940.0,16.0,26.0,988.0,6.0,0.0,16.0,0
4739,10,2,7,11,2018,2929.9833333333336,16.0,21.0,988.0,6.0,0.0,16.0,0
4740,11,2,7,11,2018,2867.116666666667,17.0,28.0,988.0,6.0,0.0,17.0,0
4741,12,2,7,11,2018,2862.9666666666667,19.0,34.0,987.0,6.0,0.0,19.0,0
4742,13,2,7,11,2018,2929.5333333333338,21.0,34.0,986.0,0.0,0.0,21.0,0
4743,14,2,7,11,2018,2827.6999999999994,21.0,34.0,985.0,15.0,0.0,21.0,0
4744,15,2,7,11,2018,2608.0333333333333,21.0,34.0,985.0,13.0,0.0,21.0,0
4745,16,2,7,11,2018,1984.8500000000004,19.0,34.0,985.0,15.0,0.0,19.0,0
4746,17,2,7,11,2018,991.9833333333332,17.0,30.0,985.0,13.0,0.0,17.0,0
4747,18,2,7,11,2018,475.8,16.0,33.0,986.0,9.0,0.0,16.0,0
4748,19,2,7,11,2018,347.1,16.0,33.0,986.0,6.0,0.0,16.0,0
4749,20,2,7,11,2018,169.38333333333333,16.0,33.0,986.0,0.0,0.0,16.0,0
4750,21,2,7,11,2018,153.16666666666666,15.0,33.0,986.0,6.0,0.0,15.0,0
4751,22,2,7,11,2018,67.63333333333334,14.0,33.0,986.0,0.0,0.0,14.0,0
4752,23,2,7,11,2018,47.11666666666667,14.0,33.0,986.0,0.0,0.0,14.0,0
4753,0,3,8,11,2018,0.0,13.0,33.0,986.0,0.0,0.0,13.0,0
4754,1,3,8,11,2018,0.0,13.0,33.0,986.0,0.0,0.0,13.0,0
4755,2,3,8,11,2018,0.0,13.0,33.0,986.0,0.0,0.0,13.0,0
4756,3,3,8,11,2018,0.0,12.0,26.0,986.0,0.0,0.0,12.0,0
4757,4,3,8,11,2018,0.0,13.0,26.0,986.0,0.0,0.0,13.0,0
4758,5,3,8,11,2018,57.71666666666667,14.0,26.0,986.0,0.0,0.0,14.0,0
4759,6,3,8,11,2018,662.9500000000002,13.0,26.0,986.0,0.0,0.0,13.0,0
4760,7,3,8,11,2018,1770.833333333333,14.0,20.0,987.0,6.0,0.0,14.0,0
4761,8,3,8,11,2018,2928.383333333333,14.0,28.0,987.0,0.0,0.0,14.0,0
4762,9,3,8,11,2018,2962.55,15.0,26.0,988.0,0.0,0.0,15.0,0
4763,10,3,8,11,2018,3000.0,17.0,28.0,987.0,11.0,0.0,17.0,0
4764,11,3,8,11,2018,2975.816666666667,17.0,21.0,987.0,11.0,0.0,17.0,0
4765,12,3,8,11,2018,2915.3166666666666,19.0,34.0,986.0,7.0,0.0,19.0,0
4766,13,3,8,11,2018,2931.2166666666667,23.0,34.0,986.0,0.0,0.0,23.0,0
4767,14,3,8,11,2018,2826.6499999999996,24.0,34.0,985.0,7.0,0.0,24.0,0
4768,15,3,8,11,2018,2690.016666666667,27.0,34.0,985.0,28.0,0.0,26.0,0
4769,16,3,8,11,2018,2205.433333333334,25.0,34.0,985.0,31.0,0.0,24.0,0
4770,17,3,8,11,2018,1048.65,24.0,34.0,986.0,28.0,0.0,24.0,0
4771,18,3,8,11,2018,577.7666666666667,23.0,33.0,986.0,31.0,0.0,23.0,0
4772,19,3,8,11,2018,302.1,22.0,33.0,987.0,35.0,0.0,22.0,0
4773,20,3,8,11,2018,32.78333333333334,22.0,33.0,987.0,31.0,0.0,22.0,0
4774,21,3,8,11,2018,0.0,21.0,33.0,987.0,28.0,0.0,21.0,0
4775,22,3,8,11,2018,0.0,21.0,33.0,988.0,11.0,0.0,21.0,0
4776,23,3,8,11,2018,0.0,21.0,33.0,988.0,19.0,0.0,21.0,0
4777,0,4,9,11,2018,0.0,21.0,33.0,988.0,19.0,0.0,21.0,0
4778,1,4,9,11,2018,0.0,19.0,33.0,988.0,6.0,0.0,19.0,0
4779,2,4,9,11,2018,0.0,19.0,33.0,988.0,7.0,0.0,19.0,0
4780,3,4,9,11,2018,0.0,19.0,33.0,988.0,6.0,0.0,19.0,0
4781,4,4,9,11,2018,0.0,19.0,33.0,988.0,13.0,0.0,19.0,0
4782,5,4,9,11,2018,12.116666666666667,19.0,33.0,988.0,9.0,0.0,19.0,0
4783,6,4,9,11,2018,279.56666666666666,19.0,34.0,989.0,7.0,0.0,19.0,0
4784,7,4,9,11,2018,566.2,19.0,34.0,989.0,7.0,0.0,19.0,0
4785,8,4,9,11,2018,891.9,21.0,34.0,990.0,7.0,0.0,21.0,0
4786,9,4,9,11,2018,1074.65,23.0,34.0,990.0,7.0,0.0,23.0,0
4787,10,4,9,11,2018,1050.9333333333334,24.0,34.0,989.0,28.0,0.0,24.0,0
4788,11,4,9,11,2018,1072.4166666666667,25.0,22.0,989.0,9.0,0.0,24.0,0
4789,12,4,9,11,2018,1029.9333333333334,26.0,22.0,988.0,7.0,0.0,24.0,0
4790,13,4,9,11,2018,1079.8166666666666,26.0,22.0,988.0,0.0,0.0,25.0,0
4791,14,4,9,11,2018,1056.1833333333334,27.0,22.0,987.0,11.0,0.0,25.0,0
4792,15,4,9,11,2018,995.4833333333333,26.0,22.0,987.0,9.0,0.0,24.0,0
4793,16,4,9,11,2018,725.9333333333334,25.0,22.0,987.0,6.0,0.0,24.0,0
4794,17,4,9,11,2018,606.3666666666667,24.0,22.0,987.0,3.0,0.0,24.0,0
4795,18,4,9,11,2018,420.5,21.0,22.0,987.0,0.0,0.0,21.0,0
4796,19,4,9,11,2018,244.13333333333333,19.0,22.0,988.0,0.0,0.0,19.0,0
4797,20,4,9,11,2018,120.0,17.0,22.0,988.0,6.0,0.0,17.0,0
4798,21,4,9,11,2018,120.0,14.0,22.0,988.0,0.0,0.0,14.0,0
4799,22,4,9,11,2018,51.916666666666664,14.0,22.0,988.0,0.0,0.0,14.0,0
4800,23,4,9,11,2018,0.0,12.0,22.0,988.0,9.0,0.0,12.0,0
4801,0,5,10,11,2018,0.0,12.0,22.0,988.0,0.0,0.0,12.0,0
4802,1,5,10,11,2018,0.0,10.0,22.0,988.0,0.0,0.0,10.0,0
4803,2,5,10,11,2018,0.0,11.0,22.0,987.0,0.0,0.0,11.0,0
4804,3,5,10,11,2018,0.0,11.0,22.0,987.0,0.0,0.0,11.0,0
4805,4,5,10,11,2018,0.0,9.0,22.0,987.0,7.0,0.0,8.0,0
4806,5,5,10,11,2018,0.0,9.0,22.0,987.0,0.0,0.0,9.0,0
4807,6,5,10,11,2018,0.0,8.0,22.0,987.0,6.0,0.0,8.0,0
4808,7,5,10,11,2018,0.0,8.0,22.0,987.0,0.0,0.0,8.0,0
4809,8,5,10,11,2018,0.0,11.0,22.0,988.0,0.0,0.0,11.0,0
4810,9,5,10,11,2018,0.0,15.0,22.0,988.0,0.0,0.0,15.0,0
4811,10,5,10,11,2018,0.0,18.0,22.0,988.0,6.0,0.0,18.0,0
4812,11,5,10,11,2018,0.0,21.0,22.0,987.0,0.0,0.0,21.0,0
4813,12,5,10,11,2018,59.36666666666667,23.0,22.0,986.0,6.0,0.0,23.0,0
4814,13,5,10,11,2018,60.0,24.0,22.0,985.0,7.0,0.0,24.0,0
4815,14,5,10,11,2018,60.0,24.0,22.0,985.0,11.0,0.0,24.0,0
4816,15,5,10,11,2018,60.0,23.0,22.0,985.0,17.0,0.0,23.0,0
4817,16,5,10,11,2018,60.0,22.0,22.0,985.0,6.0,0.0,22.0,0
4818,17,5,10,11,2018,60.0,20.0,22.0,985.0,7.0,0.0,20.0,0
4819,18,5,10,11,2018,2.85,17.0,22.0,985.0,6.0,0.0,17.0,0
4820,19,5,10,11,2018,0.0,16.0,22.0,985.0,0.0,0.0,16.0,0
4821,20,5,10,11,2018,0.0,14.0,22.0,986.0,0.0,0.0,14.0,0
